noise,lambda,rho,run,arch,acc,phi_js,A,C_js
0.0,0.5,-0.2,9,integrated,0.45000001788139343,0.028503283858299255,0.4,0.011401313543319703
0.0,0.5,-0.2,9,modular,0.625,0.0,0.4,0.0
0.0,0.5,-0.2,10,integrated,0.45000001788139343,0.05343536287546158,0.4,0.021374145150184633
0.0,0.5,-0.2,10,modular,0.4124999940395355,0.0,0.4,0.0
0.0,0.5,-0.2,11,integrated,0.612500011920929,0.040278349071741104,0.4,0.01611133962869644
0.0,0.5,-0.2,11,modular,0.550000011920929,0.0,0.4,0.0
0.0,0.5,-0.2,12,integrated,0.4749999940395355,0.0529489628970623,0.4,0.021179585158824923
0.0,0.5,-0.2,12,modular,0.5375000238418579,0.0,0.4,0.0
0.0,0.5,-0.2,13,integrated,0.36250001192092896,0.014353364706039429,0.4,0.005741345882415772
0.0,0.5,-0.2,13,modular,0.4625000059604645,0.0,0.4,0.0
0.0,0.5,-0.2,14,integrated,0.6875,0.051583316177129745,0.4,0.0206333264708519
0.0,0.5,-0.2,14,modular,0.48750001192092896,0.0,0.4,0.0
0.0,0.5,-0.2,15,integrated,0.5250000357627869,0.05347427353262901,0.4,0.021389709413051607
0.0,0.5,-0.2,15,modular,0.512499988079071,0.0,0.4,0.0
0.0,0.5,-0.2,16,integrated,0.574999988079071,0.039368778467178345,0.4,0.01574751138687134
0.0,0.5,-0.2,16,modular,0.512499988079071,0.0,0.4,0.0
0.0,0.5,-0.2,17,integrated,0.675000011920929,0.0268213152885437,0.4,0.010728526115417482
0.0,0.5,-0.2,17,modular,0.4625000059604645,0.0,0.4,0.0
0.0,0.5,-0.2,18,integrated,0.5625,0.06372954696416855,0.4,0.02549181878566742
0.0,0.5,-0.2,18,modular,0.5250000357627869,0.0,0.4,0.0
0.0,0.5,-0.2,19,integrated,0.5,0.017435835674405098,0.4,0.0069743342697620395
0.0,0.5,-0.2,19,modular,0.48750001192092896,0.0,0.4,0.0
0.0,0.5,-0.2,20,integrated,0.625,0.024369141086935997,0.4,0.0097476564347744
0.0,0.5,-0.2,20,modular,0.4124999940395355,0.0,0.4,0.0
0.0,0.5,-0.2,21,integrated,0.574999988079071,0.02481805346906185,0.4,0.009927221387624741
0.0,0.5,-0.2,21,modular,0.375,0.0,0.4,0.0
0.0,0.5,-0.2,22,integrated,0.4375,0.015002201311290264,0.4,0.006000880524516106
0.0,0.5,-0.2,22,modular,0.512499988079071,0.0,0.4,0.0
0.0,0.5,-0.2,23,integrated,0.550000011920929,0.01772589050233364,0.4,0.007090356200933456
0.0,0.5,-0.2,23,modular,0.6000000238418579,0.0,0.4,0.0
0.0,0.5,-0.2,24,integrated,0.30000001192092896,0.008701774291694164,0.4,0.003480709716677666
0.0,0.5,-0.2,24,modular,0.3499999940395355,0.0,0.4,0.0
0.0,0.5,-0.2,25,integrated,0.4124999940395355,0.03322072699666023,0.4,0.013288290798664094
0.0,0.5,-0.2,25,modular,0.574999988079071,0.0,0.4,0.0
0.0,0.5,-0.2,26,integrated,0.574999988079071,0.027323266491293907,0.4,0.010929306596517564
0.0,0.5,-0.2,26,modular,0.4375,0.0,0.4,0.0
0.0,0.5,-0.2,27,integrated,0.36250001192092896,0.026114335283637047,0.4,0.01044573411345482
0.0,0.5,-0.2,27,modular,0.625,0.0,0.4,0.0
0.0,0.5,-0.2,28,integrated,0.4375,0.017104296013712883,0.4,0.006841718405485153
0.0,0.5,-0.2,28,modular,0.5625,0.0,0.4,0.0
0.0,0.5,-0.2,29,integrated,0.612500011920929,0.03647498041391373,0.4,0.014589992165565491
0.0,0.5,-0.2,29,modular,0.512499988079071,0.0,0.4,0.0
0.0,0.5,-0.2,30,integrated,0.6000000238418579,0.03302162513136864,0.4,0.013208650052547455
0.0,0.5,-0.2,30,modular,0.4375,0.0,0.4,0.0
0.0,0.5,-0.2,31,integrated,0.5875000357627869,0.014873037114739418,0.4,0.005949214845895768
0.0,0.5,-0.2,31,modular,0.4375,0.0,0.4,0.0
0.0,0.5,-0.2,32,integrated,0.625,0.022900087758898735,0.4,0.009160035103559495
0.0,0.5,-0.2,32,modular,0.48750001192092896,0.0,0.4,0.0
0.0,0.5,-0.2,33,integrated,0.42500001192092896,0.017448464408516884,0.4,0.006979385763406754
0.0,0.5,-0.2,33,modular,0.375,0.0,0.4,0.0
0.0,0.5,-0.2,34,integrated,0.612500011920929,0.04364845156669617,0.4,0.017459380626678466
0.0,0.5,-0.2,34,modular,0.4375,0.0,0.4,0.0
0.0,0.5,-0.2,35,integrated,0.6500000357627869,0.025310814380645752,0.4,0.0101243257522583
0.0,0.5,-0.2,35,modular,0.574999988079071,0.0,0.4,0.0
0.0,0.5,-0.2,36,integrated,0.5375000238418579,0.02437160350382328,0.4,0.009748641401529312
0.0,0.5,-0.2,36,modular,0.4749999940395355,0.0,0.4,0.0
0.0,0.5,-0.2,37,integrated,0.625,0.022978978231549263,0.4,0.009191591292619705
0.0,0.5,-0.2,37,modular,0.5375000238418579,0.0,0.4,0.0
0.0,0.5,-0.2,38,integrated,0.550000011920929,0.050755757838487625,0.4,0.02030230313539505
0.0,0.5,-0.2,38,modular,0.6000000238418579,0.0,0.4,0.0
0.0,0.5,-0.2,39,integrated,0.574999988079071,0.022334469482302666,0.4,0.008933787792921066
0.0,0.5,-0.2,39,modular,0.5875000357627869,0.0,0.4,0.0
0.0,0.5,-0.4,0,integrated,0.4124999940395355,0.01174852903932333,0.3,0.0035245587117969986
0.0,0.5,-0.4,0,modular,0.3499999940395355,0.0,0.3,0.0
0.0,0.5,-0.4,1,integrated,0.2750000059604645,0.008351064287126064,0.3,0.0025053192861378194
0.0,0.5,-0.4,1,modular,0.3125,0.0,0.3,0.0
0.0,0.5,-0.4,2,integrated,0.4124999940395355,0.020096149295568466,0.3,0.00602884478867054
0.0,0.5,-0.4,2,modular,0.4625000059604645,0.0,0.3,0.0
0.0,0.5,-0.4,3,integrated,0.32500001788139343,0.02409181371331215,0.3,0.007227544113993644
0.0,0.5,-0.4,3,modular,0.4375,0.0,0.3,0.0
0.0,0.5,-0.4,4,integrated,0.38750001788139343,0.017758561298251152,0.3,0.005327568389475346
0.0,0.5,-0.4,4,modular,0.4625000059604645,0.0,0.3,0.0
0.0,0.5,-0.4,5,integrated,0.4375,0.02699161134660244,0.3,0.008097483403980732
0.0,0.5,-0.4,5,modular,0.4375,0.0,0.3,0.0
0.0,0.5,-0.4,6,integrated,0.2750000059604645,0.009136817418038845,0.3,0.0027410452254116534
0.0,0.5,-0.4,6,modular,0.4625000059604645,0.0,0.3,0.0
0.0,0.5,-0.4,7,integrated,0.32500001788139343,0.009961888194084167,0.3,0.00298856645822525
0.0,0.5,-0.4,7,modular,0.45000001788139343,0.0,0.3,0.0
0.0,0.5,-0.4,8,integrated,0.5875000357627869,0.00947585143148899,0.3,0.002842755429446697
0.0,0.5,-0.4,8,modular,0.512499988079071,0.0,0.3,0.0
0.0,0.5,-0.4,9,integrated,0.30000001192092896,0.01249258778989315,0.3,0.003747776336967945
0.0,0.5,-0.4,9,modular,0.5250000357627869,0.0,0.3,0.0
0.0,0.5,-0.4,10,integrated,0.375,0.020860658958554268,0.3,0.00625819768756628
0.0,0.5,-0.4,10,modular,0.38750001788139343,0.0,0.3,0.0
0.0,0.5,-0.4,11,integrated,0.512499988079071,0.015436939895153046,0.3,0.004631081968545913
0.0,0.5,-0.4,11,modular,0.45000001788139343,0.0,0.3,0.0
0.0,0.5,-0.4,12,integrated,0.4625000059604645,0.027858078479766846,0.3,0.008357423543930053
0.0,0.5,-0.4,12,modular,0.42500001192092896,0.0,0.3,0.0
0.0,0.5,-0.4,13,integrated,0.21250000596046448,0.0074323019944131374,0.3,0.002229690598323941
0.0,0.5,-0.4,13,modular,0.32500001788139343,0.0,0.3,0.0
0.0,0.5,-0.4,14,integrated,0.30000001192092896,0.022021731361746788,0.3,0.006606519408524037
0.0,0.5,-0.4,14,modular,0.4625000059604645,0.0,0.3,0.0
0.0,0.5,-0.4,15,integrated,0.48750001192092896,0.023652631789445877,0.3,0.007095789536833763
0.0,0.5,-0.4,15,modular,0.4375,0.0,0.3,0.0
0.0,0.5,-0.4,16,integrated,0.5250000357627869,0.018258679658174515,0.3,0.005477603897452354
0.0,0.5,-0.4,16,modular,0.5,0.0,0.3,0.0
0.0,0.5,-0.4,17,integrated,0.612500011920929,0.010428513400256634,0.3,0.00312855402007699
0.0,0.5,-0.4,17,modular,0.4625000059604645,0.0,0.3,0.0
0.0,0.5,-0.4,18,integrated,0.375,0.023524334654211998,0.3,0.007057300396263599
0.0,0.5,-0.4,18,modular,0.4749999940395355,0.0,0.3,0.0
0.0,0.5,-0.4,19,integrated,0.42500001192092896,0.008205296471714973,0.3,0.002461588941514492
0.0,0.5,-0.4,19,modular,0.4375,0.0,0.3,0.0
0.0,0.5,-0.4,20,integrated,0.5375000238418579,0.00952954776585102,0.3,0.002858864329755306
0.0,0.5,-0.4,20,modular,0.3375000059604645,0.0,0.3,0.0
0.0,0.5,-0.4,21,integrated,0.4625000059604645,0.014132566750049591,0.3,0.004239770025014877
0.0,0.5,-0.4,21,modular,0.20000000298023224,0.0,0.3,0.0
0.0,0.5,-0.4,22,integrated,0.36250001192092896,0.005502395331859589,0.3,0.0016507185995578765
0.0,0.5,-0.4,22,modular,0.5250000357627869,0.0,0.3,0.0
0.0,0.5,-0.4,23,integrated,0.45000001788139343,0.007231404073536396,0.3,0.0021694212220609186
0.0,0.5,-0.4,23,modular,0.574999988079071,0.0,0.3,0.0
0.0,0.5,-0.4,24,integrated,0.15000000596046448,0.003779475810006261,0.3,0.0011338427430018783
0.0,0.5,-0.4,24,modular,0.3375000059604645,0.0,0.3,0.0
0.0,0.5,-0.4,25,integrated,0.26250001788139343,0.012876075692474842,0.3,0.0038628227077424524
0.0,0.5,-0.4,25,modular,0.4749999940395355,0.0,0.3,0.0
0.0,0.5,-0.4,26,integrated,0.48750001192092896,0.00981934368610382,0.3,0.0029458031058311462
0.0,0.5,-0.4,26,modular,0.36250001192092896,0.0,0.3,0.0
0.0,0.5,-0.4,27,integrated,0.32500001788139343,0.014454270713031292,0.3,0.004336281213909388
0.0,0.5,-0.4,27,modular,0.4375,0.0,0.3,0.0
0.0,0.5,-0.4,28,integrated,0.4749999940395355,0.006088340189307928,0.3,0.0018265020567923783
0.0,0.5,-0.4,28,modular,0.5250000357627869,0.0,0.3,0.0
0.0,0.5,-0.4,29,integrated,0.625,0.015142026357352734,0.3,0.00454260790720582
0.0,0.5,-0.4,29,modular,0.4749999940395355,0.0,0.3,0.0
0.0,0.5,-0.4,30,integrated,0.5,0.014698418788611889,0.3,0.004409525636583566
0.0,0.5,-0.4,30,modular,0.3125,0.0,0.3,0.0
0.0,0.5,-0.4,31,integrated,0.5,0.006308760493993759,0.3,0.0018926281481981277
0.0,0.5,-0.4,31,modular,0.38750001788139343,0.0,0.3,0.0
0.0,0.5,-0.4,32,integrated,0.574999988079071,0.009213531389832497,0.3,0.0027640594169497487
0.0,0.5,-0.4,32,modular,0.4124999940395355,0.0,0.3,0.0
0.0,0.5,-0.4,33,integrated,0.2750000059604645,0.008598888292908669,0.3,0.0025796664878726004
0.0,0.5,-0.4,33,modular,0.36250001192092896,0.0,0.3,0.0
0.0,0.5,-0.4,34,integrated,0.4625000059604645,0.01681087724864483,0.3,0.005043263174593448
0.0,0.5,-0.4,34,modular,0.4000000059604645,0.0,0.3,0.0
0.0,0.5,-0.4,35,integrated,0.6000000238418579,0.012138186022639275,0.3,0.0036414558067917823
0.0,0.5,-0.4,35,modular,0.4749999940395355,0.0,0.3,0.0
0.0,0.5,-0.4,36,integrated,0.38750001788139343,0.013627997599542141,0.3,0.004088399279862642
0.0,0.5,-0.4,36,modular,0.4375,0.0,0.3,0.0
0.0,0.5,-0.4,37,integrated,0.550000011920929,0.010608570650219917,0.3,0.003182571195065975
0.0,0.5,-0.4,37,modular,0.38750001788139343,0.0,0.3,0.0
0.0,0.5,-0.4,38,integrated,0.48750001192092896,0.024167358875274658,0.3,0.007250207662582397
0.0,0.5,-0.4,38,modular,0.5250000357627869,0.0,0.3,0.0
0.0,0.5,-0.4,39,integrated,0.4625000059604645,0.010905454866588116,0.3,0.0032716364599764346
0.0,0.5,-0.4,39,modular,0.6000000238418579,0.0,0.3,0.0
0.0,0.5,-0.7,0,integrated,0.375,0.0011273851851001382,0.15000000000000002,0.00016910777776502076
0.0,0.5,-0.7,0,modular,0.21250000596046448,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,1,integrated,0.2874999940395355,0.0010592116741463542,0.15000000000000002,0.00015888175112195314
0.0,0.5,-0.7,1,modular,0.2750000059604645,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,2,integrated,0.2750000059604645,0.0030316042248159647,0.15000000000000002,0.0004547406337223948
0.0,0.5,-0.7,2,modular,0.32500001788139343,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,3,integrated,0.15000000596046448,0.0018759064842015505,0.15000000000000002,0.00028138597263023264
0.0,0.5,-0.7,3,modular,0.22500000894069672,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,4,integrated,0.30000001192092896,0.002445800928398967,0.15000000000000002,0.00036687013925984507
0.0,0.5,-0.7,4,modular,0.32500001788139343,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,5,integrated,0.25,0.002338165882974863,0.15000000000000002,0.0003507248824462295
0.0,0.5,-0.7,5,modular,0.3375000059604645,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,6,integrated,0.17499999701976776,0.0011923948768526316,0.15000000000000002,0.00017885923152789477
0.0,0.5,-0.7,6,modular,0.2750000059604645,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,7,integrated,0.25,0.0011924945283681154,0.15000000000000002,0.00017887417925521734
0.0,0.5,-0.7,7,modular,0.23749999701976776,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,8,integrated,0.42500001192092896,0.0011855867924168706,0.15000000000000002,0.0001778380188625306
0.0,0.5,-0.7,8,modular,0.4749999940395355,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,9,integrated,0.2750000059604645,0.000860518601257354,0.15000000000000002,0.00012907779018860312
0.0,0.5,-0.7,9,modular,0.3499999940395355,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,10,integrated,0.21250000596046448,0.002196361543610692,0.15000000000000002,0.00032945423154160384
0.0,0.5,-0.7,10,modular,0.38750001788139343,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,11,integrated,0.32500001788139343,0.0018082520691677928,0.15000000000000002,0.00027123781037516895
0.0,0.5,-0.7,11,modular,0.25,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,12,integrated,0.38750001788139343,0.002606759313493967,0.15000000000000002,0.0003910138970240951
0.0,0.5,-0.7,12,modular,0.20000000298023224,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,13,integrated,0.22500000894069672,0.0007849620888009667,0.15000000000000002,0.00011774431332014503
0.0,0.5,-0.7,13,modular,0.20000000298023224,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,14,integrated,0.26250001788139343,0.0019419424934312701,0.15000000000000002,0.0002912913740146906
0.0,0.5,-0.7,14,modular,0.375,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,15,integrated,0.32500001788139343,0.0017757246969267726,0.15000000000000002,0.00026635870453901595
0.0,0.5,-0.7,15,modular,0.32500001788139343,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,16,integrated,0.3499999940395355,0.002271100180223584,0.15000000000000002,0.00034066502703353766
0.0,0.5,-0.7,16,modular,0.25,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,17,integrated,0.512499988079071,0.0010215446818619967,0.15000000000000002,0.00015323170227929953
0.0,0.5,-0.7,17,modular,0.45000001788139343,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,18,integrated,0.32500001788139343,0.001908611156977713,0.15000000000000002,0.000286291673546657
0.0,0.5,-0.7,18,modular,0.3375000059604645,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,19,integrated,0.22500000894069672,0.0011145062744617462,0.15000000000000002,0.00016717594116926195
0.0,0.5,-0.7,19,modular,0.21250000596046448,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,20,integrated,0.4749999940395355,0.001185318105854094,0.15000000000000002,0.00017779771587811413
0.0,0.5,-0.7,20,modular,0.22500000894069672,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,21,integrated,0.25,0.0027325076516717672,0.15000000000000002,0.00040987614775076517
0.0,0.5,-0.7,21,modular,0.17499999701976776,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,22,integrated,0.375,0.0008065771544352174,0.15000000000000002,0.00012098657316528262
0.0,0.5,-0.7,22,modular,0.4375,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,23,integrated,0.30000001192092896,0.0007348942453972995,0.15000000000000002,0.00011023413680959495
0.0,0.5,-0.7,23,modular,0.32500001788139343,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,24,integrated,0.13750000298023224,0.0005907061276957393,0.15000000000000002,8.860591915436091e-05
0.0,0.5,-0.7,24,modular,0.26250001788139343,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,25,integrated,0.26250001788139343,0.001049577258527279,0.15000000000000002,0.00015743658877909186
0.0,0.5,-0.7,25,modular,0.2750000059604645,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,26,integrated,0.36250001192092896,0.0009982605697587132,0.15000000000000002,0.000149739085463807
0.0,0.5,-0.7,26,modular,0.2750000059604645,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,27,integrated,0.22500000894069672,0.0017522647976875305,0.15000000000000002,0.00026283971965312963
0.0,0.5,-0.7,27,modular,0.3375000059604645,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,28,integrated,0.21250000596046448,0.0005665853386744857,0.15000000000000002,8.498780080117287e-05
0.0,0.5,-0.7,28,modular,0.3125,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,29,integrated,0.3375000059604645,0.0017825618851929903,0.15000000000000002,0.0002673842827789486
0.0,0.5,-0.7,29,modular,0.3375000059604645,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,30,integrated,0.3375000059604645,0.001365011790767312,0.15000000000000002,0.00020475176861509684
0.0,0.5,-0.7,30,modular,0.3125,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,31,integrated,0.2874999940395355,0.0010609844466671348,0.15000000000000002,0.00015914766700007025
0.0,0.5,-0.7,31,modular,0.20000000298023224,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,32,integrated,0.4000000059604645,0.001091133221052587,0.15000000000000002,0.00016366998315788808
0.0,0.5,-0.7,32,modular,0.26250001788139343,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,33,integrated,0.32500001788139343,0.0011941703269258142,0.15000000000000002,0.00017912554903887215
0.0,0.5,-0.7,33,modular,0.32500001788139343,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,34,integrated,0.4124999940395355,0.0015497353160753846,0.15000000000000002,0.00023246029741130772
0.0,0.5,-0.7,34,modular,0.17499999701976776,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,35,integrated,0.5,0.00198023091070354,0.15000000000000002,0.00029703463660553104
0.0,0.5,-0.7,35,modular,0.3375000059604645,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,36,integrated,0.21250000596046448,0.0017232754034921527,0.15000000000000002,0.0002584913105238229
0.0,0.5,-0.7,36,modular,0.3375000059604645,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,37,integrated,0.4124999940395355,0.001049657934345305,0.15000000000000002,0.00015744869015179577
0.0,0.5,-0.7,37,modular,0.20000000298023224,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,38,integrated,0.42500001192092896,0.0025654153432697058,0.15000000000000002,0.0003848123014904559
0.0,0.5,-0.7,38,modular,0.3375000059604645,0.0,0.15000000000000002,0.0
0.0,0.5,-0.7,39,integrated,0.30000001192092896,0.0011418191716074944,0.15000000000000002,0.00017127287574112419
0.0,0.5,-0.7,39,modular,0.5875000357627869,0.0,0.15000000000000002,0.0
0.0,0.5,-0.9,0,integrated,0.23749999701976776,0.00013993638276588172,0.04999999999999999,6.996819138294084e-06
0.0,0.5,-0.9,0,modular,0.10000000149011612,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,1,integrated,0.32500001788139343,0.00016754433454480022,0.04999999999999999,8.377216727240009e-06
0.0,0.5,-0.9,1,modular,0.2750000059604645,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,2,integrated,0.22500000894069672,0.00035481894155964255,0.04999999999999999,1.7740947077982122e-05
0.0,0.5,-0.9,2,modular,0.23749999701976776,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,3,integrated,0.03750000149011612,0.00023977915407158434,0.04999999999999999,1.1988957703579214e-05
0.0,0.5,-0.9,3,modular,0.07500000298023224,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,4,integrated,0.1875,0.000291033269604668,0.04999999999999999,1.4551663480233397e-05
0.0,0.5,-0.9,4,modular,0.21250000596046448,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,5,integrated,0.21250000596046448,0.00022329068451654166,0.04999999999999999,1.116453422582708e-05
0.0,0.5,-0.9,5,modular,0.3375000059604645,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,6,integrated,0.23749999701976776,0.00013886690430808812,0.04999999999999999,6.943345215404404e-06
0.0,0.5,-0.9,6,modular,0.13750000298023224,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,7,integrated,0.13750000298023224,0.00017615243268664926,0.04999999999999999,8.807621634332462e-06
0.0,0.5,-0.9,7,modular,0.125,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,8,integrated,0.25,0.0001829563407227397,0.04999999999999999,9.147817036136982e-06
0.0,0.5,-0.9,8,modular,0.3375000059604645,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,9,integrated,0.15000000596046448,7.902357174316421e-05,0.04999999999999999,3.9511785871582096e-06
0.0,0.5,-0.9,9,modular,0.07500000298023224,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,10,integrated,0.25,0.0002189811784774065,0.04999999999999999,1.0949058923870323e-05
0.0,0.5,-0.9,10,modular,0.26250001788139343,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,11,integrated,0.20000000298023224,0.0003371948841959238,0.04999999999999999,1.6859744209796188e-05
0.0,0.5,-0.9,11,modular,0.125,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,12,integrated,0.25,0.0002306488313479349,0.04999999999999999,1.1532441567396743e-05
0.0,0.5,-0.9,12,modular,0.1875,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,13,integrated,0.1875,0.0001294479880016297,0.04999999999999999,6.472399400081484e-06
0.0,0.5,-0.9,13,modular,0.1875,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,14,integrated,0.07500000298023224,0.00016610967577435076,0.04999999999999999,8.305483788717536e-06
0.0,0.5,-0.9,14,modular,0.13750000298023224,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,15,integrated,0.23749999701976776,0.0001343420153716579,0.04999999999999999,6.717100768582894e-06
0.0,0.5,-0.9,15,modular,0.375,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,16,integrated,0.07500000298023224,0.00025953209842555225,0.04999999999999999,1.2976604921277609e-05
0.0,0.5,-0.9,16,modular,0.1875,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,17,integrated,0.125,0.00012332315964158624,0.04999999999999999,6.166157982079311e-06
0.0,0.5,-0.9,17,modular,0.23749999701976776,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,18,integrated,0.21250000596046448,0.0002233165578218177,0.04999999999999999,1.1165827891090883e-05
0.0,0.5,-0.9,18,modular,0.1875,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,19,integrated,0.17499999701976776,0.00019355838594492525,0.04999999999999999,9.67791929724626e-06
0.0,0.5,-0.9,19,modular,0.15000000596046448,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,20,integrated,0.11250000447034836,0.00025752370129339397,0.04999999999999999,1.2876185064669696e-05
0.0,0.5,-0.9,20,modular,0.15000000596046448,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,21,integrated,0.26250001788139343,0.0003542377089615911,0.04999999999999999,1.7711885448079553e-05
0.0,0.5,-0.9,21,modular,0.16250000894069672,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,22,integrated,0.125,0.0001850414410000667,0.04999999999999999,9.252072050003332e-06
0.0,0.5,-0.9,22,modular,0.22500000894069672,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,23,integrated,0.1875,0.00011826657282654196,0.04999999999999999,5.913328641327097e-06
0.0,0.5,-0.9,23,modular,0.07500000298023224,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,24,integrated,0.13750000298023224,0.00012461745063774288,0.04999999999999999,6.230872531887143e-06
0.0,0.5,-0.9,24,modular,0.1875,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,25,integrated,0.10000000149011612,9.942873293766752e-05,0.04999999999999999,4.971436646883375e-06
0.0,0.5,-0.9,25,modular,0.07500000298023224,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,26,integrated,0.15000000596046448,0.00019194561173208058,0.04999999999999999,9.597280586604027e-06
0.0,0.5,-0.9,26,modular,0.13750000298023224,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,27,integrated,0.1875,0.00018811195332091302,0.04999999999999999,9.405597666045649e-06
0.0,0.5,-0.9,27,modular,0.15000000596046448,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,28,integrated,0.10000000149011612,5.8768044254975393e-05,0.04999999999999999,2.938402212748769e-06
0.0,0.5,-0.9,28,modular,0.125,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,29,integrated,0.13750000298023224,0.00024116714484989643,0.04999999999999999,1.2058357242494818e-05
0.0,0.5,-0.9,29,modular,0.08749999850988388,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,30,integrated,0.20000000298023224,0.00011457149958005175,0.04999999999999999,5.7285749790025865e-06
0.0,0.5,-0.9,30,modular,0.17499999701976776,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,31,integrated,0.05000000074505806,0.00017933768685907125,0.04999999999999999,8.96688434295356e-06
0.0,0.5,-0.9,31,modular,0.03750000149011612,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,32,integrated,0.0625,0.000256269151577726,0.04999999999999999,1.2813457578886298e-05
0.0,0.5,-0.9,32,modular,0.17499999701976776,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,33,integrated,0.10000000149011612,0.0001856153248809278,0.04999999999999999,9.280766244046389e-06
0.0,0.5,-0.9,33,modular,0.15000000596046448,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,34,integrated,0.20000000298023224,0.00024967093486338854,0.04999999999999999,1.2483546743169424e-05
0.0,0.5,-0.9,34,modular,0.13750000298023224,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,35,integrated,0.32500001788139343,0.000333015457727015,0.04999999999999999,1.6650772886350746e-05
0.0,0.5,-0.9,35,modular,0.11250000447034836,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,36,integrated,0.16250000894069672,0.00022577078198082745,0.04999999999999999,1.128853909904137e-05
0.0,0.5,-0.9,36,modular,0.26250001788139343,0.0,0.04999999999999999,0.0
0.0,0.5,-0.9,37,integrated,0.1875,0.00016339698049705476,0.04999999999999999,8.169849024852736e-06
0.0,0.5,-0.9,37,modular,0.16250000894069672,0.0,0.04999999999999999,0.0
